a q b lambda
0.40327977435333207 0.05673758865248227 0.61 2.287951358382476
0.40861279435520514 0.05673758865248227 0.62 2.302286977519164
0.4138725574147256 0.05673758865248227 0.63 2.3171163281684275
0.41905675683901356 0.05673758865248227 0.64 2.3324602586708685
0.42416299481185926 0.05673758865248227 0.65 2.3483409957765646
0.42918877604503125 0.05673758865248227 0.66 2.3647822621446086
0.43413150083430924 0.05673758865248227 0.67 2.3818094066474145
0.4389884574467112 0.05673758865248227 0.68 2.3994495491936148
0.4437568137406374 0.05673758865248227 0.69 2.4177317422055356
0.44843360793926923 0.05673758865248227 0.7 2.436687150864287
0.4530157384213243 0.05673758865248227 0.71 2.456349255070022
0.4574999523940207 0.05673758865248227 0.72 2.476754076316841
0.4618828332998104 0.05673758865248227 0.73 2.497940433147487
0.46616078673490224 0.05673758865248227 0.74 2.5199502300393855
0.47033002467535595 0.05673758865248227 0.75 2.542828784857293
0.4743865477033986 0.05673758865248227 0.76 2.5666252017122915
0.47832612491786003 0.05673758865248227 0.77 2.591392796889863
0.4821442710901218 0.05673758865248227 0.78 2.6171895877445563
0.48583622055514464 0.05673758865248227 0.79 2.644078856381029
0.48939689720626617 0.05673758865248227 0.8 2.6721298027009928
0.4928208797633602 0.05673758865248227 0.81 2.701418305411905
0.49610236129701973 0.05673758865248227 0.82 2.732027814024331
0.4992351016555694 0.05673758865248227 0.83 2.764050401658511
0.5022123710799992 0.05673758865248227 0.84 2.797588016575235
0.5050268826411074 0.05673758865248227 0.85 2.832753983041181
0.5076707103949706 0.05673758865248227 0.86 2.8696748178326543
0.510135188908655 0.05673758865248227 0.87 2.9084924529231824
0.5124107880527216 0.05673758865248227 0.88 2.9493669892428596
